x,y
0.4842752718,0.3134291961
3.7696918695,-0.3997024292
3.0219348247,0.0791372052
1.6326419065,0.7221313632
0.1400577581,0.0925827412
1.7010065229,0.7163622659
1.1585138036,0.6519789905
0.4448888957,0.2890116747
4.4758817726,-0.6994750424
2.9805075066,0.1064188969
4.8735342284,-0.7124260047
2.8596984988,0.1852804712
4.7633329912,-0.7226737766
3.2350918602,-0.0618692884
3.8975613045,-0.4715868748
3.8147970928,-0.4256471423
5.8711952639,-0.2683987384
5.1460194054,-0.6446989524
5.4257042789,-0.5245141283
2.4703945084,0.4245059629
0.7933322365,0.4915390076
0.4516409821,0.2932184633
3.7217302799,-0.3714919276
2.7984692317,0.2246871412
5.8500679296,-0.2816578813
2.4848535822,0.4162455741
1.4975191057,0.7214504758
2.8798667693,0.1722061886
0.8612137537,0.526379866
5.657183502,-0.3984817296
1.8680238455,0.6856979177
1.9279126162,0.6693411048
1.3724877912,0.7066272845
5.901652945,-0.2491546737
2.5231111188,0.3940948843
4.4964431396,-0.7034732806
3.6981683072,-0.3574168437
3.3322648933,-0.1258411416
1.4953227502,0.7213065381
1.6725513403,0.7192572795
1.659667486,0.7203371652
1.6588744105,0.7203989134
4.0068908265,-0.5284144239
6.018376824,-0.1742072473
3.3271607158,-0.122494766
2.602235865,0.3470466131
5.7729676411,-0.3293436125
4.3386752214,-0.6643426248
3.0211055757,0.0796841463
0.5687346512,0.3646972115
6.15177199,-0.0868876981
3.622086784,-0.3110981373
6.0852675387,-0.1305881781
0.2254714007,0.1486031864
1.9245454789,0.6703309889
0.0086673663,0.0057399373
0.1143701368,0.0756489294
2.6810872737,0.2987284709
4.8866415282,-0.7105130758
4.4038613296,-0.6828173909
0.8498205327,0.5206662862
5.584981339,-0.439761666
0.8249681939,0.5080119136
4.9183239912,-0.7052949297
3.657784694,-0.3329884984
0.6145328374,0.3917852499
0.4975628283,0.3215979388
3.0530009398,0.0586268728
5.5934111855,-0.4350242829
3.9871539971,-0.518516028
2.4989789488,0.4081159163
1.9439880975,0.6645028209
5.4785997421,-0.4974441597
1.5616097983,0.7237825774
5.5398003258,-0.4647520408
4.6544339166,-0.722336927
0.7037029944,0.4428396628
5.6388688203,-0.40909901
0.0383228464,0.0253758801
4.1715558272,-0.6037519611
1.1519935378,0.6497878763
4.5880018124,-0.7170115852
5.1327132346,-0.6492724678
4.3661171243,-0.6724997631
0.3565057902,0.2332359559
5.6963050023,-0.3754943444
1.258193487,0.6817547582
2.9255417764,0.1424508172
5.2702857279,-0.5966020118
5.914000192,-0.2413123949
0.402096301,0.2621638421
0.889870756,0.5404981255
5.0659733288,-0.6703792278
5.8058453262,-0.3091514367
2.6741338276,0.3030402605
1.2765348598,0.6864378161
2.2438161728,0.5443275258
1.6160638906,0.7229148175
5.250856459,-0.6047301839
2.3746066435,0.4775241078
0.4411470505,0.2866767961
1.9618932209,0.6588981301
4.748896058,-0.7232311079
5.1556985649,-0.6412984794
1.0970445781,0.630208452
6.0283623002,-0.16772176
4.193720302,-0.6127902663
3.3049009023,-0.1078802067
2.9634059547,0.1176522137
2.2066558739,0.5619321256
5.9315977474,-0.230097009
3.2212641378,-0.052731205
2.3107081183,0.5110477687
5.2060306759,-0.6226470593
5.9832026752,-0.1969689152
4.0821679282,-0.5645447906
3.957997709,-0.5035925615
1.1829016727,0.6599170033
1.5617178599,0.7237834496
0.543980813,0.3498382775
4.0047549461,-0.5273513963
0.3651391267,0.238737709
5.6174908297,-0.4213691778
4.5769664188,-0.7157563244
0.9362484882,0.5625413277
3.0227464633,0.0786018495
1.5991051967,0.7234657958
3.353824409,-0.1399545231
3.2415822096,-0.0661562099
4.4067232899,-0.6835561377
1.5265084922,0.7229535487
1.5885554319,0.7236805071
5.4058710916,-0.5343572314
2.1669001035,0.5800104298
3.3548516341,-0.1406260652
1.4835796987,0.7204653638
3.5082338051,-0.2396938084
3.7951787035,-0.4144359683
3.3565869384,-0.1417603153
0.9277437056,0.5585763652
4.9726134659,-0.6944398682
0.9539311694,0.5706699579
6.2063702077,-0.0508428156
5.2768011208,-0.593828924
1.3440696167,0.7014197512
5.7016061254,-0.3723485954
5.238206113,-0.6099064647
3.3419652645,-0.132195626
5.2359718377,-0.6108110271
0.6854844461,0.4326049034
5.6313622086,-0.4134228834
3.1848479881,-0.0286409004
4.9348653526,-0.7022406702
4.2214375567,-0.623684074
2.7432717225,0.259780466
5.0635441653,-0.671087971
0.0118785209,0.0078664663
3.1506614113,-0.0060057536
1.5932585381,0.7235969295
3.1078117335,0.022369081
0.6235859454,0.397074175
1.1741032187,0.6571004496
3.3941451161,-0.1662456843
1.3035085374,0.692853863
2.8343616914,0.2016420959
0.3677252946,0.2403837055
2.3073774454,0.512750476
1.872352107,0.6846061096
4.6481643338,-0.7219991097
2.0931301538,0.6113154323
0.0425848057,0.0281970713
4.3880575569,-0.678626585
5.3092130011,-0.5796901469
5.3777001061,-0.5480335558
3.8948546814,-0.4701215454
3.1497389646,-0.0053948745
2.940452755,0.1326979577
5.9154254459,-0.2404056993
5.3504967072,-0.5608860199
1.1735923714,0.6569352695
6.1943150939,-0.0588109011
0.4148161522,0.2701767467
2.1613370878,0.5824750178
3.8702390507,-0.4566759338
4.2943351022,-0.650041004
0.1755347797,0.1159115155
4.308023315,-0.654600642
1.8990078713,0.6775690212
5.9693039749,-0.205924235
5.0220662326,-0.6825188984
4.2751599052,-0.6434418672
4.3002837612,-0.6520381713
2.492554457,0.4118206731
0.2272894625,0.1497896613
1.404063569,0.7116282713
4.8115448814,-0.7194867602
5.5411645201,-0.464007702
5.3990029022,-0.537725044
5.5341983221,-0.4678017437
3.1551485441,-0.0089772566
5.8233649158,-0.2983032158
3.804194985,-0.4196028035
5.1498584261,-0.6433575968
4.7770563846,-0.7219739482
1.4054634722,0.7118306142
2.5565486376,0.3744054781
1.4391130906,0.7161933883
4.2564336684,-0.6367637707
1.7773991165,0.7051759812
0.9130816846,0.5516582841
6.1286040177,-0.1021420152
1.6284602011,0.7223517777
3.9268840069,-0.4872895198
4.7693700969,-0.722386306
5.4304304984,-0.5221431484
2.9010730213,0.158414948
5.2808750595,-0.5920830538
0.6621927675,0.4193686263
0.2174455458,0.1433621173
1.957673653,0.660239195
2.7384778319,0.262806437
3.3702168642,-0.1506605414
5.364812231,-0.5541668966
4.039038804,-0.5441680977
1.5714241687,0.7238196973
1.9614047176,0.6590540213
1.5864370313,0.7237117702
4.4063754794,-0.683466691
5.0982208223,-0.6605695503
3.2663539888,-0.0825027869
2.1617700222,0.5822838015
1.1289835783,0.6418283626
6.0149059732,-0.1764591792
2.5638636841,0.3700593769
5.7346169134,-0.3526030358
4.4681073586,-0.6978741322
0.4507935416,0.2926909376
0.3381931647,0.2215314841
4.286324127,-0.6473138171
6.0457639732,-0.1563964504
1.8212437858,0.6965699788
5.3429774026,-0.5643750461
1.9049184375,0.6759365211
0.4772731662,0.3091101782
5.1021377629,-0.6593279364
4.1273823367,-0.5849105201
1.2280329821,0.6735033393
2.3795846025,0.4748469769
2.7878983521,0.2314420021
3.7136130052,-0.3666583802
6.0084478013,-0.180645998
0.5608500185,0.359980255
5.1829238849,-0.6314082269
3.7142958031,-0.367065594
2.7609619666,0.2485827548
4.8122657393,-0.7194237027
4.3093520579,-0.6550364578
5.4394496885,-0.517591946
4.6192490519,-0.7199953815
1.6143094855,0.722983575
0.751462411,0.4691458009
6.1569491053,-0.0834751847
4.6803403855,-0.7233660953
3.0953638326,0.0306089892
5.4171861049,-0.5287628897
4.8528299144,-0.7151509245
2.4061948323,0.4603847832
1.5335240142,0.7232061764
4.043551366,-0.5463416149
3.5389478982,-0.2591704651
0.8096515039,0.5000862411
0.753583164,0.470295542
1.0913451482,0.6280668318
3.1727614623,-0.0206397185
4.2867431356,-0.6474575253
5.4858041812,-0.4936693439
0.4898616135,0.3168678847
1.5025015169,0.7217613281
3.6177150919,-0.3083994583
4.3197757988,-0.6584131958
2.0435219897,0.6305918541
0.1227541204,0.0811792423
1.2348133213,0.6754171846
4.8795125179,-0.7115714923
5.1016842337,-0.6594722466
0.4410960504,0.286644955
0.2320298375,0.152881897
2.3705110704,0.4797198545
1.3530092916,0.7031292911
1.3819123543,0.7082071689
5.2880956876,-0.5889663553
0.5738788109,0.3677664759
5.7229918529,-0.3595867874
0.7222889536,0.4531692429
1.3205754095,0.6966184332
1.1958706182,0.6639699374
0.0974298826,0.0644657098
5.6238789253,-0.4177168466
3.3868581959,-0.1615051253
3.3705210769,-0.1508590086
4.7612808013,-0.7227641935
5.3316216079,-0.5695907732
0.3219152558,0.2110900058
5.1787667036,-0.6329490539
0.4693683309,0.3042227092
6.1086672953,-0.1152439935
4.8945493495,-0.7092890581
0.479000861,0.3101767566
0.9320993514,0.5606114238
2.6434983861,0.3219238946
2.954093768,0.1237608607
0.9429743206,0.5656516233
2.6161933324,0.3385905031
0.4651910781,0.3016350596
0.6220305667,0.3961671077
4.0222622192,-0.5360051844
5.5891060904,-0.4374464897
5.3485232499,-0.5618044275
0.8574407997,0.5244939878
0.0648118701,0.0429048874
5.6586462382,-0.3976296877
4.2940292019,-0.649937657
0.5744402886,0.3681010852
4.7091704032,-0.7238152936
1.2598469159,0.6821874167
3.5758868971,-0.2823941924
4.4974064991,-0.7036521587
5.256084686,-0.6025640015
2.8813747072,0.1712269669
2.0384854757,0.6324641635
1.9425351862,0.664947695
0.0958683203,0.0634342806
1.8364881739,0.6932156612
1.1678206115,0.655056504
0.4595680546,0.2981465375
2.4553675498,0.4330230495
3.9252172003,-0.4864055422
2.9428353179,0.1311379837
4.6762668309,-0.7232434537
3.2362565149,-0.0626386623
1.2625597736,0.682892815
2.0053029862,0.6443936517
3.6562899248,-0.3320772832
6.0082181176,-0.1807948207
6.1317507204,-0.1000718805
3.7380085208,-0.3811347153
0.9752110333,0.5802408236
3.2391014506,-0.0645178313
0.1320893864,0.0873332351
0.0283138629,0.0187494959
4.874191517,-0.7123335335
0.1684313989,0.1112466387
0.4270369283,0.2778497555
3.9257220645,-0.4866734045
2.4148963503,0.4556017487
3.4735760918,-0.2175523015
3.1891184914,-0.0314674106
0.5750666383,0.368474262
0.4164287749,0.2711907079
2.3250368634,0.5036706113
4.1984271831,-0.6146726598
1.7827601372,0.7042077428
5.6743109751,-0.3884681592
1.1012921058,0.6317912593
0.190281972,0.1255853419
0.4577972755,0.2970467065
4.0640714633,-0.5561041333
1.1204795618,0.6387985195
2.9303925485,0.1392800024
5.929580669,-0.2313847715
3.4564491255,-0.2065516703
3.3395254,-0.1305979871
0.1583852258,0.1046437569
5.4032336185,-0.5356530311
2.0870448665,0.6137597749
4.8173445784,-0.7189666312
0.8337223744,0.5124988198
3.5896524131,-0.2909882757
3.9321169244,-0.4900578616
5.2222866928,-0.616287404
5.5408959426,-0.4641542964
5.6766892458,-0.3870714157
5.6299729317,-0.4142213116
1.6118266529,0.7230762458
4.6992784475,-0.7237439145
1.0907222398,0.6278315386
0.4409674345,0.2865646538
3.6748303407,-0.3433447864
4.2004113689,-0.6154622462
4.1196253677,-0.5814921864
0.3720269422,0.243119374
2.5853588232,0.3572116573
5.1056476029,-0.6582062885
1.1429038977,0.6466856415
5.4898850206,-0.4915221717
6.184264803,-0.0654501992
3.7239806101,-0.3728289931
1.7256822704,0.7132882537
3.9951891821,-0.5225661152
1.3249026312,0.6975360958
0.5231074678,0.3371978112
5.3100423195,-0.5793210226
5.9310985094,-0.23041579
0.8253872031,0.5082273934
4.1919304422,-0.6120710248
4.5837298135,-0.7165380694
2.0531236052,0.626978419
4.7628164686,-0.722696883
6.0834104097,-0.131804281
3.1811263496,-0.0261774259
0.030506743,0.0202013815
0.8012617493,0.4957051529
6.2443388793,-0.0257224778
4.8171469138,-0.7189848389
3.0571263697,0.0559005539
2.9390787089,0.1335974126
0.2222922619,0.1465277857
0.333249968,0.2183643026
6.2126010818,-0.0467227128
2.0354479623,0.6335856014
4.7672557627,-0.7224906322
0.2723012792,0.1790671107
1.1418589084,0.646325458
6.1229926036,-0.1058321831
2.4486633956,0.4368000585
2.4127913511,0.4567612058
3.9840918283,-0.516965324
5.351156045,-0.5605787501
1.9980733187,0.6468974285
1.8588832973,0.6879563621
3.108744249,0.0217517136
1.2358732587,0.6757133045
1.1085838426,0.6344818861
5.9277920795,-0.2325261849
5.1512596827,-0.6428655803
0.0063689739,0.0042178475
3.0142173033,0.0842261689
1.5225382869,0.7227913679
0.1939328164,0.1279778439
3.6013162275,-0.2982431023
5.4702077849,-0.5018153335
5.5151434467,-0.4780907705
4.8350595997,-0.7171974243
4.8409809046,-0.7165456443
2.9012319914,0.1583114027
4.1974978142,-0.6143020227
5.2861743971,-0.5897984319
0.8086249199,0.4995516611
5.1317785604,-0.6495892806
4.1073709912,-0.576027293
5.9430239643,-0.2227916251
0.0484417419,0.0320735773
0.6212186832,0.3956933675
1.6591522188,0.7203773459
3.3742377736,-0.1532831124
4.1105035879,-0.5774317557
2.8581511139,0.186281792
3.907951134,-0.4771871253
1.3147486679,0.6953591656
5.0196523272,-0.6831445081
3.2834897162,-0.0937939946
5.4984431316,-0.4869983845
1.985967068,0.6510119583
1.9853757617,0.651210399
5.9562728086,-0.2142991241
0.8497639239,0.5206377579
4.6787754149,-0.7233207107
2.8889809773,0.1662841854
0.1349484717,0.0892171518
1.0422816805,0.608810474
5.9685452148,-0.206412455
1.3928830798,0.7099529727
2.5728534449,0.3646999336
5.1510964916,-0.6429229471
5.5980045949,-0.4324333773
3.273800091,-0.0874110297
3.2725457312,-0.0865843823
1.4348975668,0.7156998038
6.1571779689,-0.0833242988
5.960387326,-0.2116571025
1.9684197201,0.6567995114
2.6869006821,0.2951165806
3.3191543742,-0.1172420254
5.2304594724,-0.6130302219
0.1195979132,0.079097686
5.6399156845,-0.4084947067
0.9254259599,0.5574896832
4.9194190001,-0.7050996879
4.6599879899,-0.7226073342
2.1847316145,0.572001556
5.7007682473,-0.3728462769
1.4460188591,0.7169689758
1.4482583554,0.7172116795
1.8321314852,0.6941930878
4.2981557847,-0.651326486
3.8435970947,-0.441889971
4.995647206,-0.6891234049
4.5693397453,-0.7148277562
5.0003507814,-0.6879868418
6.1444136666,-0.0917356771
0.9483601461,0.5681259473
3.5266387014,-0.2513821686
2.6618757406,0.310618632
0.686058611,0.4329290693
2.1455903404,0.5893618766
3.9758669029,-0.5127806174
3.4233426385,-0.1851871648
5.4633721933,-0.5053549948
4.1061332479,-0.5754709618
2.1893178245,0.5699152328
2.8514361247,0.190624037
3.9283021656,-0.4880407955
6.2789321905,-0.0028166288
3.6832099769,-0.3484119835
0.9762265909,0.580691688
2.8681095778,0.1798330961
2.3299407097,0.5011267368
5.5207434274,-0.4750806496
4.1256018995,-0.5841287503
0.4249830982,0.27656201
4.665222507,-0.7228373414
3.8144182601,-0.4254317569
5.7975822633,-0.3142470818
0.3371527217,0.2208651244
0.017757442,0.0117595484
4.0318954193,-0.540708127
0.6635839872,0.4201638818
2.5954350774,0.3511507411
5.556574912,-0.4555543974
5.8403473361,-0.2877322292
5.3113307542,-0.5787468332
0.6262950154,0.3986524525
2.2479529671,0.5423273279
4.8366198146,-0.7170286154
5.1083213461,-0.657346098
1.8725950263,0.6845444085
1.9892612736,0.6499021119
5.994121783,-0.1899175879
1.6360146485,0.7219423998
2.1382740606,0.592516026
0.6332643759,0.4027033149
0.2933024254,0.1926565945
3.7829712098,-0.4074022858
3.2344952784,-0.0614751665
3.5669235737,-0.2767801445
4.294303635,-0.6500303758
3.7833263732,-0.4076075332
1.8425296015,0.6918355137
5.025467349,-0.6816299423
4.7540346236,-0.7230537856
3.345198827,-0.1343122856
5.305709102,-0.5812457176
0.2686817812,0.1767202119
5.2908981,-0.5877490917
5.4850557338,-0.4940624439
2.3315100671,0.5003105964
5.5417987743,-0.4636614141
4.285070163,-0.6468830433
5.0402969936,-0.6776521561
4.6331698707,-0.7210513344
4.4624604219,-0.6966809044
1.373148533,0.7067404519
4.0636408004,-0.5559013125
4.5612090576,-0.7137830964
2.9702651324,0.1131489523
3.4442477588,-0.1986926467
3.4825008676,-0.2232696796
4.8168634672,-0.7190108893
3.9226744001,-0.4850549565
0.2619455807,0.1723488356
2.8643398482,0.1822754716
1.5945354608,0.7235708657
3.9259408262,-0.4867894412
3.3393239145,-0.1304660331
2.7839144322,0.2339837319
4.6899520252,-0.7235974305
5.4000427157,-0.5372165412
2.6186436001,0.3371015045
1.2044561328,0.6665875739
4.3632584899,-0.6716754277
2.0532331834,0.6269368493
0.0286664036,0.0189829133
3.4510727895,-0.2030909253
4.9089956887,-0.7069180275
1.5149444944,0.7224425166
0.4604128269,0.2986710172
0.3151459384,0.2067378996
2.7187919188,0.2751928787
3.4583308908,-0.2077621265
4.0107383773,-0.5303242866
0.0210642224,0.013949237
5.6696175124,-0.3912201412
5.4930741453,-0.4898396986
6.2448973378,-0.0253527922
4.4207573032,-0.6870881756
4.0412956409,-0.5452563098
3.435308187,-0.1929234195
4.2295046037,-0.6267670005
3.595058789,-0.2943541569
5.103585288,-0.658866385
2.6547117667,0.3150338761
4.6316155018,-0.7209418233
0.3772081913,0.2464107978
0.1732596241,0.1144177503
2.7816263243,0.2354425254
1.9568653981,0.6604946569
5.7596949925,-0.3374305369
6.0119691331,-0.1783636671
2.0722861851,0.6195966424
2.982583249,0.1050541799
0.0969055039,0.0641193617
5.9108391777,-0.2433222552
3.5230367896,-0.2490987186
4.5356654306,-0.7101362358
5.0569358421,-0.6729943072
1.4740859486,0.7196973169
3.9318473676,-0.489915516
2.554371269,0.3756965
1.533826356,0.7232160884
4.1418652704,-0.5912064171
3.9590109803,-0.5041170522
5.6910636085,-0.378597585
2.38793947,0.4703334748
5.4532570567,-0.5105580472
0.3676091994,0.2403098363
3.8629652897,-0.4526626818
5.8446691938,-0.2850336049
2.6389619652,0.324703888
1.9825943508,0.6521406568
3.0537570389,0.0581272408
2.8144519548,0.2144455933
0.318326003,0.2087831255
3.9865438671,-0.5182073708
0.8715131736,0.5314961991
0.1858737245,0.1226952148
1.8347034739,0.6936178724
0.6721643902,0.4250557166
1.4522200973,0.7176304382
2.3271507868,0.5025751961
0.2297723763,0.1514095582
1.0941984597,0.6291415313
6.1184269168,-0.1088332638
5.9072942026,-0.245574489
1.1769637262,0.6580220471
2.8166577484,0.2130295367
5.8897550655,-0.256689611
3.269524009,-0.0845926931
2.7616114919,0.2481706942
6.0970382579,-0.1228744516
5.2813131791,-0.5918947564
3.2169634466,-0.0498878782
3.1109391966,0.0202985175
2.5487768653,0.3790079994
5.4409906205,-0.5168109123
4.4051764427,-0.6831576287
3.8504345833,-0.4457071915
3.5976801512,-0.295984204
4.9814653314,-0.6924460156
2.8510496258,0.1908738134
3.6467153317,-0.3262291808
2.6621613972,0.3104423657
4.7907299426,-0.721112269
5.5717098213,-0.447173351
4.8738338183,-0.712383902
4.0273168202,-0.5384781123
3.8813534886,-0.4627731771
4.8264740366,-0.7180887674
5.375489687,-0.5490910918
4.2887552309,-0.6481459842
5.5901881181,-0.4368382566
0.2509938264,0.1652321292
2.5047156035,0.4047977529
5.1776784163,-0.6333506132
3.1236101482,0.0119085836
1.9239707157,0.6704991397
2.785991485,0.2326588563
1.5097606827,0.7221752539
3.624231432,-0.3124206556
4.8399132167,-0.716665399
5.9845733483,-0.1960845148
1.1620845516,0.6531667236
4.7648995736,-0.7226022605
4.129081495,-0.5856550203
3.0576013649,0.055586615
2.2582462039,0.5373162732
0.565433522,0.3627241638
3.6649398531,-0.3373435436
1.2243956986,0.6724627578
4.0865687636,-0.566572974
1.8219867378,0.6964107837
0.167304636,0.1105063817
3.5524293047,-0.2676727156
1.7280522333,0.7129656892
1.9321788473,0.6680751453
0.465644639,0.3019161858
4.089119132,-0.5677439026
4.2309641884,-0.6273205035
6.0038023577,-0.1836549027
3.9641739367,-0.5067830508
2.6227169679,0.3346232354
5.2077941207,-0.6219649077
4.1240786919,-0.583458585
4.1036228292,-0.5743401653
2.488991989,0.4138698266
2.8953781721,0.1621227503
2.7417781374,0.260723634
5.2096168976,-0.6212578132
6.1891237434,-0.0622407889
1.4152651394,0.713200905
0.0410715167,0.0271953856
0.6552400697,0.4153856224
3.6260304513,-0.3135293284
4.0247954253,-0.5372459847
2.8094649967,0.217644774
1.8087468524,0.6991815114
4.468069161,-0.6978661466
1.5368149387,0.7233097301
4.6537109871,-0.7222997355
4.329001637,-0.6613389847
1.5044080946,0.7218745212
5.3509011498,-0.5606975637
3.1158814877,0.0170262089
2.5002526258,0.4073800182
0.5991421651,0.3827430023
4.2162594081,-0.621684127
2.5011172628,0.4068801873
3.9497339949,-0.4992996987
2.7519033428,0.2543228432
2.8306306555,0.2040451499
0.6139572194,0.3914482105
2.7391388633,0.2623894048
2.3259291408,0.5032084609
0.0111816641,0.0074049889
2.9896142305,0.1004296971
0.1536596077,0.1015357235
0.577016639,0.3696354389
0.0799376503,0.0529071584
2.6976820446,0.288401477
3.5136364411,-0.2431300815
2.5206954048,0.3955057578
4.3067723367,-0.6541892275
5.282917335,-0.5912044162
1.8566257048,0.6885042405
4.5250579919,-0.7084604101
0.2361513479,0.15556882
3.6078012771,-0.3022656997
0.1210609944,0.0800626616
5.464738399,-0.5046490435
4.3060330134,-0.65394558
2.3430680658,0.4942698255
2.0845374936,0.6147605731
1.5312513939,0.7231290902
4.2340066006,-0.6284699896
1.9112611837,0.6741559083
5.9868315737,-0.1946269638
1.3078401009,0.6938311514
3.6632071899,-0.3362899757
2.4112342313,0.4576179085
5.7237922795,-0.3591069652
4.2607577767,-0.6383260189
2.250922155,0.5408868158
4.7650187174,-0.7225967331
4.8448214711,-0.7161067744
1.0153408291,0.5976349798
0.1574391742,0.1040216452
3.303172903,-0.1067443683
1.5657491371,0.723808614
4.1721475114,-0.6039969269
6.2685901166,-0.0096654965
0.9282725084,0.5588239291
5.903135728,-0.2482141015
2.0181622095,0.6398551975
3.1227903744,0.0124514286
0.993989947,0.5884892054
0.7230580735,0.4535942106
4.5258630885,-0.7085909034
1.0447682179,0.6098208987
5.3963694162,-0.5390107074
4.2989511855,-0.6515928607
0.4675774056,0.3031137107
1.6226249695,0.7226336577
5.1675865844,-0.6370383911
5.9816703996,-0.1979573274
2.4054150688,0.4608121263
0.1998548526,0.1318566321
1.0943061459,0.6291819917
6.1080892479,-0.1156234979
1.4203776804,0.7138832986
4.5901430115,-0.7172430065
5.6600474634,-0.3968129192
4.906766516,-0.7072952284
3.7445928509,-0.3850155786
0.067851667,0.0449155084
1.1116550043,0.635605016
5.4955972148,-0.4885058419
0.8012719854,0.4957105151
1.3707242877,0.706323473
2.3105358676,0.5111359395
5.509514009,-0.4811050605
1.9279403602,0.6693329144
3.5712672509,-0.2795024942
1.8668980067,0.6859795599
4.8860547552,-0.7106018076
2.9093235285,0.1530379365
1.3943991821,0.7101863082
6.0582789622,-0.1482343706
6.2115157511,-0.0474404527
6.0273135253,-0.1684033962
0.8902306566,0.5406730804
1.820383598,0.6967537442
4.1359383361,-0.5886436313
0.1221163379,0.0807586537
4.4064532972,-0.6834867115
6.2651710929,-0.011929581
2.8785608378,0.173054047
3.1043536278,0.0246584058
1.0177314609,0.5986433001
5.6573578326,-0.3983802135
5.621616055,-0.419012021
3.4041474465,-0.1727443663
3.9863692803,-0.5181190205
5.1791587886,-0.6328041973
1.7520220283,0.7094364631
2.5420053028,0.3830054394
6.0451826048,-0.1567752704
0.64856763,0.4115497226
2.9531637437,0.1243706093
2.2456105914,0.543460872
2.5371185584,0.3858827401
3.9929571146,-0.5214438273
3.1925264942,-0.0337228291
0.8455365231,0.5185034748
0.6910001415,0.4357146883
5.5353593926,-0.4671705767
5.924192898,-0.2348216891
1.098123441,0.6306115566
0.4567793644,0.2964142149
6.0366418042,-0.1623368769
1.2708244298,0.6850073085
4.1357721582,-0.5885715015
2.3734882054,0.4781243477
0.1974517505,0.130282975
0.8733913963,0.5324241686
4.2059002805,-0.61763427
1.4294003202,0.715033266
4.6495681181,-0.7220777478
2.6063943368,0.3445318224
3.8956270349,-0.4705399559
5.3550437403,-0.5587626404
5.213185474,-0.6198676434
2.6782270201,0.3005032142
4.6222122904,-0.7202343228
4.8623732252,-0.7139402552
3.1623058033,-0.013716767
5.4477955419,-0.5133498334
0.7347092051,0.4600072172
4.879035033,-0.7116408518
2.846311345,0.1939345714
3.4947819457,-0.2311196486
1.1345207753,0.6437757845
5.2070548684,-0.6222511028
5.3928256253,-0.5407357877
3.1661739272,-0.0162780687
4.2223551733,-0.6240367721
4.1705677616,-0.6033424419
4.5955622714,-0.7178110511
4.2571477275,-0.6370225812
2.4701526386,0.4246436037
0.9174388158,0.5537249448
1.2075360253,0.6675137827
5.4838757726,-0.4946817398
3.4023752567,-0.1715936693
4.6322922297,-0.720989761
5.2411354158,-0.6087161012
2.7502664376,0.2553587307
0.8895319053,0.540333349
0.9730335503,0.5792722857
2.8412361104,0.1972101363
6.2347746322,-0.0320530168
0.5947436217,0.3801472698
4.4573781173,-0.6955852131
5.3197063164,-0.5749931688
3.8414053288,-0.4406631297
2.4235064673,0.4508435298
0.2248189651,0.1481773348
2.9290130688,0.140181924
4.2674755174,-0.64072908
0.5315728579,0.3423361554
5.4999727102,-0.4861869052
2.465395777,0.4273469434
3.005172614,0.0901866408
1.8653117225,0.6863747367
4.6757973575,-0.7232283788
2.8711023121,0.1778930612
0.4627699607,0.3001337366
4.3828954181,-0.6772171303
3.4932853828,-0.2301641662
0.4624592741,0.2999410004
4.4793253023,-0.7001685696
5.8734571486,-0.266974748
6.1563345833,-0.0838803163
3.7995066937,-0.4169191676
5.3114245635,-0.5787049933
5.792661937,-0.3172748112
1.3657845695,0.7054587792
0.0064881576,0.0042967762
5.7261149808,-0.3577137318
4.9718747501,-0.6946034625
1.1073900703,0.6340436982
4.2293721336,-0.6267166999
2.7722829475,0.2413916411
2.6873468772,0.2948390965
5.3940172694,-0.5401563489
5.1353883628,-0.6483624782
4.9509222312,-0.6990625254
4.2319053225,-0.6276766985
2.0996040505,0.6086911425
1.7060580031,0.7157753761
4.2917559781,-0.6491676871
3.9491894995,-0.4990158852
2.5894566268,0.3547497011
0.2733122628,0.1797223922
2.0053227044,0.6443867755
3.4060333397,-0.1739685437
0.9386699322,0.5636636916
5.7970281778,-0.3145882842
0.5917502846,0.378377917
3.5780736251,-0.2837616779
3.8279559241,-0.4331010339
4.7673109393,-0.7224879597
4.5010870237,-0.7043285569
2.5789459024,0.3610564737
4.83813828,-0.71686231
2.9377123564,0.1344916874
0.5006742271,0.3235054645
2.4648357853,0.4276647302
5.2739748727,-0.5950347244
1.9974331433,0.6471174608
2.6279994978,0.3314039007
2.2607367573,0.5360965506
0.2951825932,0.1938708309
2.9883041221,0.101291612
3.1483033706,-0.0044441647
4.034356133,-0.5419026549
1.5784712783,0.7237938405
3.2464759046,-0.0693874949
2.8168461788,0.212908541
1.5694728811,0.7238190975
4.1172601502,-0.5804435411
2.6156007223,0.3389504252
2.5060598818,0.4040188438
4.6776202378,-0.7232858241
5.7636189866,-0.3350436797
1.9381712804,0.6662748697
0.6444453121,0.4091733526
2.1378965317,0.592677989
3.5239933248,-0.2497053121
5.7428156295,-0.3476585469
5.1277749994,-0.650939653
1.2577552458,0.6816397356
4.5397539612,-0.7107569775
1.1541888495,0.6505288096
2.0651466984,0.6223731508
2.2274970982,0.5521399898
1.8998127781,0.6773482316
2.8102243212,0.2171578678
4.180294953,-0.6073496526
3.3247839625,-0.1209359039
4.4633292081,-0.6968661436
4.5946869315,-0.7177210153
3.6846521498,-0.3492824447
2.2569235437,0.53796289
3.744387459,-0.3848946915
5.5964322084,-0.4333210292
5.2330923682,-0.6119724871
2.97280632,0.1114798058
6.0292943273,-0.167115912
2.0148701975,0.6410273563
2.054301151,0.6265313146
